policyName,reason,applicationName,openTime,component,stage,threatLevel
Security-Medium,CVE-2020-0187,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",build,7
Security-Medium,CVE-2020-15522,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",build,7
Security-Medium,CVE-2020-26939,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",build,7
Security-Medium,sonatype-2020-0770,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",build,7
Security-Medium,CVE-2014-3603,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.opensaml/opensaml@2.6.1?type=jar",build,7
Security-Medium,CVE-2015-1796,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.opensaml/opensaml@2.6.1?type=jar",build,7
Security-Medium,CVE-2020-0187,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.yubico/java-yubihsm@0.1.0-RC2?type=jar",build,7
Security-Medium,CVE-2020-15522,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.yubico/java-yubihsm@0.1.0-RC2?type=jar",build,7
Security-Medium,sonatype-2020-0770,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.yubico/java-yubihsm@0.1.0-RC2?type=jar",build,7
Security-Medium,CVE-2020-26259,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,7
Security-Medium,CVE-2012-5575,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.cxf/cxf-rt-ws-security@2.6.2?type=jar",build,7
Security-Medium,CVE-2012-5633,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.cxf/cxf-rt-ws-security@2.6.2?type=jar",build,7
Security-Medium,CVE-2013-0239,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.cxf/cxf-rt-ws-security@2.6.2?type=jar",build,7
Security-Medium,CVE-2014-0035,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.cxf/cxf-rt-ws-security@2.6.2?type=jar",build,7
Security-Medium,sonatype-2020-0926,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.google.guava/guava@30.1-android?type=jar",build,7
Security-Medium,CVE-2015-1796,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.opensaml/xmltooling@1.4.4?type=jar",build,7
Security-Medium,CVE-2012-5575,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2013-2172,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2013-4517,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2013-5823,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2019-17573,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2020-0187,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2020-13954,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2020-15522,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2020-1954,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2021-22569,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2021-43797,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,sonatype-2013-0070,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,sonatype-2014-0173,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,sonatype-2020-0026,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,sonatype-2020-0770,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,sonatype-2020-0926,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,sonatype-2021-0818,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2013-2172,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.santuario/xmlsec@1.5.2?type=jar",build,7
Security-Medium,CVE-2013-4517,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.santuario/xmlsec@1.5.2?type=jar",build,7
Security-Medium,CVE-2013-5823,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.santuario/xmlsec@1.5.2?type=jar",build,7
Security-Medium,CVE-2013-5960,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.owasp.esapi/esapi@2.1.0?type=jar",build,7
Security-Medium,sonatype-2013-0070,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.owasp.esapi/esapi@2.1.0?type=jar",build,7
Security-Medium,CVE-2020-1954,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.cxf/cxf-rt-management@2.6.2?type=jar",build,7
Security-Medium,CVE-2012-5633,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.cxf/cxf-api@2.6.2?type=jar",build,7
Security-Medium,CVE-2013-2160,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.cxf/cxf-api@2.6.2?type=jar",build,7
Security-Medium,CVE-2014-0109,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.cxf/cxf-api@2.6.2?type=jar",build,7
Security-Medium,CVE-2017-12624,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.cxf/cxf-api@2.6.2?type=jar",build,7
Security-Medium,CVE-2019-12406,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.cxf/cxf-api@2.6.2?type=jar",build,7
Security-Medium,CVE-2013-2160,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.cxf/cxf-rt-core@2.6.2?type=jar",build,7
Security-Medium,CVE-2021-43797,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.netty/netty-all@4.1.63.Final?type=jar",build,7
Security-Medium,sonatype-2020-0026,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.netty/netty-all@4.1.63.Final?type=jar",build,7
Security-Medium,CVE-2019-12384,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",build,7
Security-Medium,CVE-2019-12814,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",build,7
Security-Medium,sonatype-2016-0397,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-core@2.0.4?type=jar",build,7
Security-Critical,CVE-2017-5929,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/ch.qos.logback/logback-classic@1.0.3?type=jar",build,10
Security-Critical,CVE-2013-7285,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,10
Security-Critical,CVE-2021-21342,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,10
Security-Critical,CVE-2021-21344,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,10
Security-Critical,CVE-2021-21345,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,10
Security-Critical,CVE-2021-21346,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,10
Security-Critical,CVE-2021-21347,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,10
Security-Critical,CVE-2021-21350,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,10
Security-Critical,CVE-2017-7525,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,10
Security-Critical,CVE-2017-7525,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.codehaus.jackson/jackson-mapper-asl@1.6.2?type=jar",build,10
Security-High,CVE-2016-1000338,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",build,9
Security-High,CVE-2016-1000340,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",build,9
Security-High,CVE-2016-1000342,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",build,9
Security-High,CVE-2016-1000343,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",build,9
Security-High,CVE-2016-1000344,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",build,9
Security-High,CVE-2016-1000352,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",build,9
Security-High,CVE-2018-1000180,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",build,9
Security-High,CVE-2016-3674,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2017-7957,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2020-26217,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2020-26258,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2021-21343,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2021-21348,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2021-21349,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2021-43859,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2017-5656,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.apache.cxf/cxf-rt-ws-security@2.6.2?type=jar",build,9
Security-High,CVE-2017-5656,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2019-10172,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2021-35517,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2021-36090,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2021-37136,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2021-37137,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,sonatype-2021-0789,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,sonatype-2021-1694,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,sonatype-2021-4682,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2019-10172,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.codehaus.jackson/jackson-mapper-asl@1.6.2?type=jar",build,9
Security-High,sonatype-2007-0004,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.liferay/org.apache.commons.httpclient@3.1.LIFERAY-PATCHED-1?type=jar",build,9
Security-High,CVE-2015-0254,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/org.glassfish.web/jstl-impl@1.2?type=jar",build,9
Security-High,CVE-2021-37136,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.netty/netty-all@4.1.63.Final?type=jar",build,9
Security-High,CVE-2021-37137,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.netty/netty-all@4.1.63.Final?type=jar",build,9
Security-High,sonatype-2021-0789,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/io.netty/netty-all@4.1.63.Final?type=jar",build,9
Security-High,sonatype-2021-1175,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/ch.qos.logback/logback-core@1.0.3?type=jar",build,9
Security-High,CVE-2020-25649,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",build,9
Security-High,sonatype-2017-0312,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",build,9
Security-High,sonatype-2017-0355,consumerapp2,2022-02-17T17:25:16.664+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-core@2.0.4?type=jar",build,9
Security-Medium,CVE-2009-2408,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/nss@3.3.0",build,7
Security-Medium,CVE-2009-2409,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/nss@3.3.0",build,7
Security-Medium,CVE-2009-3555,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/nss@3.3.0",build,7
Security-Medium,CVE-2016-1938,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/nss@3.3.0",build,7
Security-Medium,CVE-2003-0147,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/stunnel@3.20.0",build,7
Security-Medium,CVE-2003-0740,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/stunnel@3.20.0",build,7
Security-Medium,CVE-2008-2420,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/stunnel@3.20.0",build,7
Security-Medium,CVE-2013-1762,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/stunnel@3.20.0",build,7
Security-Medium,CVE-2014-0016,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/stunnel@3.20.0",build,7
Security-Medium,CVE-2006-7250,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2008-5077,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2008-7270,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2009-0789,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2009-1377,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2009-1378,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2009-1387,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2009-3555,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2009-4355,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2010-0433,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2010-4180,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2010-5298,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2011-1473,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2011-4108,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2011-4354,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2011-4576,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2011-4577,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2011-4619,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2012-0027,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2012-0884,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2012-1165,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2012-2333,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2013-6449,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2014-0195,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2014-0221,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2014-3470,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2014-3568,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2014-3570,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2014-3571,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2014-3572,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2014-8275,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2015-0204,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2015-0209,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2015-0286,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2015-0287,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2015-0288,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2015-0289,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2015-0293,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2015-1788,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2015-1790,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2015-1791,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2015-1792,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2016-0703,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2016-0704,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2016-2107,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2016-7055,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2017-3736,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-a-2-p429",build,7
Security-Medium,CVE-2006-4339,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
Security-Medium,CVE-2006-7250,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
Security-Medium,CVE-2008-5077,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
Security-Medium,CVE-2008-7270,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
Security-Medium,CVE-2009-0789,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
Security-Medium,CVE-2009-1377,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
Security-Medium,CVE-2009-1378,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
Security-Medium,CVE-2009-1387,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
Security-Medium,CVE-2009-3555,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
Security-Medium,CVE-2009-4355,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
Security-Medium,CVE-2010-0433,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
Security-Medium,CVE-2010-4180,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
Security-Medium,CVE-2010-5298,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
Security-Medium,CVE-2011-1473,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
Security-Medium,CVE-2011-4108,debapp,2021-12-20T15:54:36.606+0000,"pkg:deb/debian/openssl@0.9.7-beta2-1.2.121",build,7
